building_id,2018-01-14 00:00:00,2018-01-14 00:15:00,2018-01-14 00:30:00,2018-01-14 00:45:00,2018-01-14 01:00:00,2018-01-14 01:15:00,2018-01-14 01:30:00,2018-01-14 01:45:00,2018-01-14 02:00:00,2018-01-14 02:15:00,2018-01-14 02:30:00,2018-01-14 02:45:00,2018-01-14 03:00:00,2018-01-14 03:15:00,2018-01-14 03:30:00,2018-01-14 03:45:00,2018-01-14 04:00:00,2018-01-14 04:15:00,2018-01-14 04:30:00,2018-01-14 04:45:00,2018-01-14 05:00:00,2018-01-14 05:15:00,2018-01-14 05:30:00,2018-01-14 05:45:00,2018-01-14 06:00:00,2018-01-14 06:15:00,2018-01-14 06:30:00,2018-01-14 06:45:00,2018-01-14 07:00:00,2018-01-14 07:15:00,2018-01-14 07:30:00,2018-01-14 07:45:00,2018-01-14 08:00:00,2018-01-14 08:15:00,2018-01-14 08:30:00,2018-01-14 08:45:00,2018-01-14 09:00:00,2018-01-14 09:15:00,2018-01-14 09:30:00,2018-01-14 09:45:00,2018-01-14 10:00:00,2018-01-14 10:15:00,2018-01-14 10:30:00,2018-01-14 10:45:00,2018-01-14 11:00:00,2018-01-14 11:15:00,2018-01-14 11:30:00,2018-01-14 11:45:00,2018-01-14 12:00:00,2018-01-14 12:15:00,2018-01-14 12:30:00,2018-01-14 12:45:00,2018-01-14 13:00:00,2018-01-14 13:15:00,2018-01-14 13:30:00,2018-01-14 13:45:00,2018-01-14 14:00:00,2018-01-14 14:15:00,2018-01-14 14:30:00,2018-01-14 14:45:00,2018-01-14 15:00:00,2018-01-14 15:15:00,2018-01-14 15:30:00,2018-01-14 15:45:00,2018-01-14 16:00:00,2018-01-14 16:15:00,2018-01-14 16:30:00,2018-01-14 16:45:00,2018-01-14 17:00:00,2018-01-14 17:15:00,2018-01-14 17:30:00,2018-01-14 17:45:00,2018-01-14 18:00:00,2018-01-14 18:15:00,2018-01-14 18:30:00,2018-01-14 18:45:00,2018-01-14 19:00:00,2018-01-14 19:15:00,2018-01-14 19:30:00,2018-01-14 19:45:00,2018-01-14 20:00:00,2018-01-14 20:15:00,2018-01-14 20:30:00,2018-01-14 20:45:00,2018-01-14 21:00:00,2018-01-14 21:15:00,2018-01-14 21:30:00,2018-01-14 21:45:00,2018-01-14 22:00:00,2018-01-14 22:15:00,2018-01-14 22:30:00,2018-01-14 22:45:00,2018-01-14 23:00:00,2018-01-14 23:15:00,2018-01-14 23:30:00,2018-01-14 23:45:00
bldg0036154-up06,0.02763153394937762,0.027462050367611898,0.0274386671909904,0.02745706868877446,0.027484823606008322,0.027522265375582434,0.027569190779958817,0.027605075217337852,0.027656238479584844,0.027690300706996473,0.08446092522405536,0.2251791244139704,0.08797969078299701,0.045240032356199576,0.03343522170980466,0.029522299413526253,0.02823918119241941,0.027819910382244815,0.15320571754642426,0.06846337524112764,0.04228272918279025,0.033238687864083634,0.030281858982684255,0.029330617565438567,0.029065143771894633,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.20381546913157897,0.08390303578700735,0.08662585895174212,0.177849185727472,0.07378243404786616,0.040630149852660925,0.08436903364547528,0.10177364938907375,0.34042814332363164,0.19555504637044313,0.10139375269519547,0.23952760520132185,0.09369386792353553,0.21115818222856136,0.08536204432707371,0.04387963610331572,0.059545454513938015,0.1478201780452707,0.06401126427712783,0.06535333600824891,0.27234310765638897,0.10251461261854276,0.07658415389266687,0.4637922278217251,0.4303502957327625,0.3225229002167159,0.21215384808822543,0.28240582024804023,0.17640039425522006,0.001,0.27648795269216636,0.16457241052289362,0.13839098520114912,0.4152089036284626,0.14677646443065184,0.061292295086252245,0.034432969936593366,0.025389118245980034,0.08486784749058976,0.10506324150499963,0.047875391064711725,0.4602047574576257,0.32934267123170063,0.1362348340953511,0.08398632748335264,0.21163725081222715,0.08469209593347762,0.04356165855165206,0.032191734543710424,0.02840807531206849,0.0271413940313378,0.026774298472047545,0.02668162884509216,0.026663637445393316
bldg0038778-up06,0.023532809617318604,0.023556787676203925,0.023590256976300884,0.02362436163819431,0.02364616624304856,0.02367205286221323,0.023698469182059742,0.023723102355700514,0.02376038093525681,0.02378275665435096,0.023806886352693492,0.023834530191290153,0.023843918049399195,0.023871540892849586,0.023897620749225426,0.023926106581780685,0.0239349644061618,0.023936595393079237,0.02394531343287749,0.14665911904721124,0.06385987380664394,0.038088227826663795,0.029237292210291914,0.026344803113595817,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.08036717592531462,0.03641987291427403,0.0234861563478073,0.020221698142117064,0.019167569841495202,0.05334589388252641,0.029668432136727797,0.022098590573320028,0.019773539334515425,0.08394017887720928,0.17972168553948964,0.4841217637576729,0.27187652952037755,0.11170109993868976,0.052200768464940386,0.031875849244015604,0.025052961076102904,0.02285021020430257,0.022163414193108244,0.02196931409416267,0.13984702721961248,0.06028027762931332,0.03552541202290949,0.027036050658611338,0.024288349832569982,0.02340050461662162,0.05907196197960788,0.03470373310902154,0.026522074741616296,0.10908501489716609,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006486670280418842,0.15608875148879672,0.09696348402152559,0.04273417929508344,0.02685963705478205,0.412146787634886,0.1523519394880253,0.07069109303447788,0.03857943614847538,0.027678357244617476
bldg0041690-up06,0.023387532290493958,0.023421155040064333,0.02346610157847139,0.023512376051135733,0.02357794397765808,0.023608293251977563,0.023638193138266837,0.023672730167718075,0.02371704695475455,0.023751175977551643,0.02378189953692527,0.023822178868600434,0.023839607127632438,0.023882133913051877,0.023915568876013024,0.023954279929103903,0.023989531162597947,0.024016422414392228,0.14774348877123808,0.06437110319406908,0.038538533682719665,0.029571307047877807,0.026634673349064542,0.02568810327991369,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.2929492192193033,0.1107491886689793,0.0551996589132584,0.03468919404882573,0.02781991801067387,0.064971689639821,0.037488497232742356,0.15599636139396725,0.0675660414144381,0.08352294471974324,0.04423777334010954,0.03073698044350452,0.027340453273294835,0.026229505416168714,0.025846265507179732,0.025718382098893648,0.025647811463058962,0.02561385342133811,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.4784991751130213,0.43102195431881174,0.4563830898279855,0.4768376149673472,0.4530766183753069,0.45545846946891083,0.4042867046271841,0.5008657140287665,0.2980810233559468,0.1653921418577283,0.4892591001232597,0.44373828194235587,0.415175946211355,0.4845005078564138,0.45085969205198223,0.4762552010772221,0.4732846786290362
bldg0042005-up06,0.025993600056478144,0.024420216243784574,0.023951931525258353,0.023778280945919928,0.023709780574424372,0.023683929390014343,0.023666531597665744,0.023656389559720853,0.07892045457164702,0.04165448393697241,0.028699174199261282,0.02581843150841295,0.024842457613021715,0.024483872919524703,0.02436897320119363,0.024323622017632253,0.024249663315873214,0.024166628259892547,0.02406433819088675,0.024025668836982633,0.02399663507032038,0.023941491271011982,0.14829616316308147,0.06389978699362367,0.037692474969634925,0.028557743492641285,0.001,0.001,0.001,0.001,0.001,0.001,0.297176619288598,0.4629591343396501,0.464632903524861,0.4395516154842694,0.37785948845695677,0.1487740398885033,0.06327657405171573,0.03202774759294994,0.09566105091300071,0.0427084016338401,0.4273828784399805,0.29225890750196687,0.26282347805233797,0.09064624823069665,0.04433077268833318,0.029949947257675632,0.025182570462642825,0.023621363996992602,0.02310180930586443,0.022922011002782537,0.022895562740718918,0.02295192291043496,0.022917570827476967,0.022897039568535057,0.02284396771358962,0.022695639427113598,0.022609601657912134,0.022611492144016893,0.02259029413310038,0.02261409252149093,0.23358749344553917,0.08703598979209402,0.03981860007315133,0.16089357322919673,0.17297205660026282,0.06714552652198282,0.037005453723293544,0.026704194229671102,0.001,0.001,0.001,0.001,0.001,0.001,0.17060685391435393,0.22608715383350125,0.08293470810557432,0.18346713646733442,0.07015056619498652,0.23381409302319928,0.22991149478006453,0.08381848428367651,0.2447131479743841,0.22134460594433533,0.08181812523631471,0.03820814434032848,0.39641506556099426,0.2452769282311449,0.340633983567065,0.26674833778167667,0.09437813125603355,0.04440428713372964,0.02864012862340755,0.02341821672359099
bldg0042297-up06,0.2420673109698284,0.09586699771236523,0.04769495087012263,0.035582984503003824,0.03150766422286576,0.03018856369667858,0.029776119174732524,0.02965447228989571,0.029644219103070617,0.029647602951696533,0.029666999835215282,0.02969147733608377,0.029686288781402493,0.029705602153752748,0.029727463218221367,0.02975875945567418,0.029721527340012644,0.16130601861777413,0.07233274190332029,0.044993749265578996,0.03546114936408617,0.03134565030025756,0.025993159319786234,0.024191382939065476,0.001,0.001,0.001,0.001,0.3244380547092191,0.10691103303929109,0.04265478507967545,0.025791789686655887,0.020224699983455947,0.0184508083193646,0.017892664600476445,0.017739286112382298,0.01768253231455714,0.017746395903669762,0.017870498715428364,0.01788421297709641,0.01789268061730309,0.01792954237409589,0.15223943202730236,0.06036594938675955,0.031171926401975424,0.022135395317298877,0.3997013512804585,0.4698974605230719,0.39943294237406685,0.13645344488079875,0.06061947760289672,0.031926821000132624,0.022334751111499972,0.019229516029614115,0.01825980344804408,0.421606546623746,0.15383998237257424,0.07137531097851929,0.038245931700661755,0.14873445297279028,0.10697336040002761,0.0514520234402775,0.03145684955856528,0.026361186313980368,0.024665522192815134,0.02411678660322587,0.023921606220184015,0.02388055415050069,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.25721692605219393,0.07207639583796216,0.032165358997849496,0.47200892143238343,0.16175219269219204,0.18619955390263557,0.07261986723758915,0.4089009336422354,0.15501375193088096,0.07155865728491419,0.03878004872375864,0.02755271927955447,0.0238843081501522,0.022744191138459185,0.02253889181060397,0.2748327322963656,0.10218439735282656,0.04556472233767755,0.0323499232903297,0.027867016474683436,0.02644765557844541
bldg0046896-up06,0.02222398106667598,0.022179448689178025,0.08620765098989237,0.042540062727622834,0.02847213942112928,0.024315361197659473,0.022977729712669814,0.02255923654520385,0.022463022953387646,0.022444432907052985,0.02246523964343128,0.022495437416767607,0.022517686873538185,0.022553925727260865,0.022593385076227095,0.02262549334740645,0.022669338865339426,0.022689219219753826,0.14248526612438528,0.06177036927189418,0.03664849943424769,0.028032538004302963,0.025220328475140916,0.024327663078664304,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.2852930682726533,0.1009980652652026,0.1143913670285468,0.19370519450491935,0.07398011881261297,0.03624096270508168,0.4772522540175454,0.24774631058143454,0.10351360833788392,0.10150230652644335,0.4525470418665198,0.27699721012050227,0.09187200974636309,0.04519363666623469,0.02991829129926884,0.02482956410401787,0.023182184285986788,0.022661459288827557,0.022508777712907272,0.13619479492063893,0.05955718580911297,0.0355944083216133,0.08773997013074963,0.04393989544463274,0.0914178685017755,0.04518856202146129,0.030047565546393852,0.14953563703038303,0.001,0.001,0.001,0.001,0.001,0.25996612468131486,0.15463737847171077,0.09973559770005014,0.3980762683713046,0.16989648976722524,0.13411322906886378,0.05648449549203441,0.2298691866866432,0.4698996191908433,0.19885611954543864,0.4620150519482463,0.35120547289248205,0.1427208793949583,0.059948247473966744,0.035636299439899856,0.027277163714145125,0.13931000596308277,0.05977532523490646,0.03385196415557274,0.02664841609733499,0.024287847503239698,0.023527077920674717,0.023288486151152022
bldg0047461-up06,0.029070873454519905,0.2817018327198726,0.2834058844415964,0.09361174658961037,0.04744701697968693,0.03271652275110069,0.027822753066134256,0.02621643222432939,0.02570205127418637,0.02552519437152544,0.02546529747233105,0.025451345063603057,0.02542835962398199,0.025432397861570068,0.025435201733199644,0.025443465475091263,0.02541375732675339,0.02538854041254582,0.025369195684274665,0.14517403770344325,0.06437862531625346,0.039327902839629406,0.030622663868029924,0.027766357495058163,0.026860883886690976,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.377235742101987,0.3785512526017425,0.14614440509227017,0.05960857876144818,0.03570462634044111,0.027409765977808212,0.02469018462062382,0.27187307455372556,0.10010399781466044,0.04505661892690811,0.03058877819554206,0.30039190037820424,0.41738179662878333,0.13719068216840058,0.058070733001614167,0.03397388728806272,0.02574941042403509,0.02304375378482123,0.022135577957311987,0.021834244790774483,0.021708516882400327,0.021664238181487723,0.02163495941233005,0.021607809598205505,0.1635026331767651,0.09756413277062734,0.17749744120055427,0.12082301863128819,0.054687326252211774,0.08391986744824277,0.001,0.16114409814590566,0.24280808388803746,0.17317337163527105,0.37646123266141146,0.13250428268956346,0.054352407449113134,0.02965741261905078,0.47944769292829315,0.4419621888778774,0.4461703955599285,0.46586985995546837,0.4384407869619279,0.4654766321184807,0.4556013913771355,0.44921505535451606,0.4756167119659407,0.49872775853929413,0.5163066053332424,0.16067248998385628,0.04598127631547327,0.026365237676686797,0.02220418273126604,0.4963334855075731
bldg0047673-up06,0.02858970218567231,0.025588615675733763,0.1076292140596199,0.05064198733921256,0.03230090043866359,0.026875481234272795,0.025122298505933217,0.06485707765514084,0.03724563739695164,0.02833533149353609,0.025685277106232328,0.02484458089294191,0.14350168262251342,0.06331672527070042,0.038324510461419825,0.029763637723323157,0.0269667115974851,0.026069729008403344,0.025802126524292365,0.025736672195161178,0.02575066322265163,0.025769140881933682,0.02579586722565958,0.025825183163059637,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.07132400279655816,0.08264488434240387,0.03905341390871784,0.026513004267494013,0.0986419201746177,0.04535584176329859,0.028359621490087243,0.08322700115106246,0.040570063907801136,0.026902095526780204,0.10528847513194915,0.047606103315886224,0.4408889065814675,0.30359668586007627,0.12637000675198926,0.0901066314171421,0.04653665855367646,0.031761888617516436,0.027238848548368017,0.025773835913764195,0.025316114485517658,0.025184741180203928,0.025160622216528497,0.05670332437838203,0.03522093433324082,0.028184942504681808,0.026190910723912487,0.14706764389833948,0.06502634437126956,0.03943981298358772,0.030611098486222277,0.02771330971693469,0.026797360935990198,0.052065082219393474,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.057212223007458235,0.07548955105834133,0.16437937064583152,0.10805014027376222,0.088773325969074,0.12293482462319366,0.05293675477697424,0.03065681885356091,0.023760076195857526,0.02152532287890853,0.4288429754683333,0.186076572001566,0.0840732017145993,0.04391549865605908,0.057222554182884314
bldg0050262-up06,0.028861176712128785,0.11487330262916333,0.05071420617308328,0.030074812393679994,0.023902131407975882,0.021895809424284023,0.021257699586950025,0.021065020535572805,0.15892175440690232,0.06438374137236301,0.17665848077156376,0.07067714421199746,0.03607779538574582,0.025908459164035513,0.022560992246244888,0.021493276883003305,0.021104591290724284,0.020968723509031475,0.020918714938697947,0.020900028401892198,0.1324930001059332,0.05712979562820938,0.03365977265152643,0.025641243114815637,0.023048042845591546,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.2560750408584091,0.08498188911938177,0.13933446229938215,0.0562187344958241,0.040270773547118374,0.17042299252721238,0.0956549217284426,0.198238780184925,0.2636553671960038,0.41497566130233005,0.1536322378393724,0.1848467276930783,0.48151048725492324,0.2744345531082035,0.16360056927050945,0.07343673403003155,0.03774777617911254,0.1996166625616194,0.43072562450940965,0.13521516139247336,0.05426409600101904,0.03151146037038161,0.35031805094584983,0.16363348349897086,0.2897052521893532,0.22654859629017557,0.12171957651114747,0.05223938557159564,0.02993358133257028,0.022723994966261842,0.12365234303905087,0.05337568074620345,0.09549046929128542,0.044385711870366745,0.15816572002664273,0.06366752226768543,0.001,0.001,0.001,0.029831210268110902,0.10613013663059044,0.0440053217091466,0.14630307887079286,0.07721988965151479,0.03552769638595096,0.14312506756412352,0.2121915351402389,0.07803757484960053,0.26027349155100277,0.4014538985863885,0.13655468981082683,0.35273180573566326,0.47679892951129993,0.3178136019249147,0.29886578278042936,0.2922061639984035,0.4863225514251735,0.2198048009795968,0.14987587046469772,0.06477262845240268,0.12789204308163268,0.12218518519139342,0.051026118296065036
bldg0052426-up06,0.028848395999118957,0.02713448673383717,0.09358181534309214,0.04769213877916758,0.032861629286355075,0.0284986635816876,0.027094801115469594,0.026660284003730904,0.02656027476332889,0.02614991155170573,0.024840206581263877,0.024864248059261924,0.02500033883950033,0.025077425945923933,0.025124818856802036,0.025164458664656407,0.02519500104378418,0.02521424757113382,0.02523683189261542,0.02526049478864465,0.02529829694704696,0.14942761231300616,0.06575019466181092,0.03980315586435324,0.030884617669385245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.27202567347901946,0.104812540733538,0.05375970685523593,0.035103896558444585,0.028903925409534955,0.05680710895063528,0.035826415755004816,0.028756040584089364,0.026897072697613635,0.026297376441471773,0.026112987676685406,0.1566670652939505,0.06846026688036054,0.041128067116419594,0.03162168151606129,0.028420126348026438,0.027232168281161408,0.026877043430767304,0.02670881718903491,0.026636139250255212,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.44250963080582745,0.16050079807037934,0.07385672735187572,0.04167219715305195,0.03058940064204728,0.0700096879864094,0.03956641529301985,0.12344254150765319,0.11384087476181426,0.05157045277227998,0.0335963329811697,0.028222456889772367
bldg0052681-up06,0.03741111172870647,0.028286266642113048,0.025320511725284447,0.024408988995014248,0.024101138977847797,0.024027265493957454,0.02401949161288064,0.024041996699858417,0.02407066950960718,0.02409490221226694,0.024121612691734056,0.024155576295591345,0.053650173170592695,0.09329856210198666,0.10741984701354446,0.050040121044447924,0.03211522570218814,0.026692746444503996,0.024917838965348407,0.02433562689223915,0.02415385684246934,0.14164688198445535,0.06218142298311119,0.03758144690388387,0.029172404691843106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.07505335001576839,0.08198214809092269,0.07857332137137416,0.043444110893591,0.09881300272938512,0.04414433729377268,0.09115558560419217,0.04182974583056444,0.057689778939639724,0.09864212342221589,0.48251496835020913,0.4849879644921275,0.26354618428863397,0.13035552686914556,0.057485998586600376,0.03374147844241516,0.026070544057103826,0.04949585102578855,0.13828234680677803,0.058353384094054994,0.03312004940852591,0.0259563847790043,0.07996673361317698,0.07474745730579667,0.188782228705428,0.07585584695613284,0.07097873900137824,0.05935815425091643,0.0345154754548857,0.1376339423358023,0.0812034645357743,0.15965969868237437,0.001,0.001,0.001,0.001,0.001,0.001,0.14632747473409524,0.20136083383910217,0.31453185787345,0.12035340359682684,0.12018089138916534,0.05453975433041841,0.030924161441072563,0.4246139338087919,0.15512728955648017,0.09240613986049018,0.07507833528542733,0.08574220865991698,0.07115436914223876,0.08507943420864966,0.1797054505109562,0.1509002691486739,0.12314224913898675,0.05401672553538361,0.15727659945412228,0.12490278902849763,0.054771934687225736,0.06667551970509046
bldg0053431-up06,0.024720863787092637,0.023544820099281893,0.02320255496393489,0.02311244994889112,0.02311175746834626,0.023139171079090814,0.02317768398905567,0.023214949479827652,0.023269051244029112,0.02330345215771453,0.023342761706974042,0.02338241689508696,0.023411272200632865,0.02345159772205683,0.02349679654492892,0.0235339434519444,0.02358014682469975,0.023606409133866836,0.02364417706161584,0.023673574884280166,0.14423934680693673,0.06300570996460526,0.03772300315008338,0.029059796856652106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.04211939212034307,0.024141788146656858,0.23738621452127087,0.13028696207632648,0.24421407740318354,0.28257743217996256,0.25500038217146287,0.14197852270211783,0.10239467044842261,0.08940013321975719,0.4778613788472812,0.4579288279200629,0.46184386450456716,0.43786937581107405,0.43895555050924945,0.4641236867876198,0.4888360284854738,0.49915696753254724,0.5140629386766431,0.2290488261904385,0.0971305129832428,0.07312210824066638,0.09768112831214898,0.21467856550618922,0.49793029666981237,0.4675368661852564,0.2934650483965388,0.11456111854386802,0.053451891116264284,0.03132505152424908,0.13726400392840868,0.05872706292979536,0.034005825638966244,0.025581218927094675,0.022880154669883697,0.022055389244973227,0.021844541570712705,0.02181844175344823,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.07508715965723178,0.46615788131856056,0.4409909276831261,0.29552358184620725,0.2956642647730069,0.4785957692009509,0.41754532682921874,0.44327488672604365,0.469065431283819,0.4699999020058461,0.49387501080217533,0.5137481631411093,0.4396171774953808,0.1683510429199774,0.20852776276324178,0.08636494653587608,0.5004888460701357,0.4465384404860828,0.4280406962901289,0.16361605891892078
bldg0054289-up06,0.3299159448468969,0.46591966598932877,0.1710557884097014,0.07321848098477901,0.04346780429969679,0.03335250044604988,0.030056330279325322,0.029015340624928363,0.02872583356664361,0.02865620360905618,0.028670767608413097,0.02871255302202999,0.028740632698079062,0.02879530246009185,0.028847642745542596,0.028903997265032868,0.02893832430279971,0.027829880969374898,0.023300048113273894,0.021978536924965746,0.02255154127418708,0.022762449594100453,0.02284859698401791,0.14102816499532161,0.061436415882075754,0.03669293143002995,0.0281392598884554,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.14303710125105606,0.06131710962256544,0.03628689619052478,0.027601983475417015,0.0247721682051471,0.18367668530354034,0.2200335588371987,0.07751291349982593,0.03949456761889328,0.028437558060714123,0.024901872319983944,0.023811583099316164,0.023438502571378077,0.023324801280620228,0.023296565995410218,0.023297461254619917,0.023306162504271873,0.023305514976345088,0.13946394360020592,0.06116572276505184,0.036756046544498676,0.028237931994944294,0.21958080642427869,0.084161113884089,0.04003459847957734,0.001,0.001,0.001,0.16773344090421433,0.05764730007757073,0.4684396514811197,0.39363157353612066,0.13447501914926083,0.059113791306859884,0.2498868784961205,0.0937999002549078,0.042429158089893254,0.2959381032367723,0.4724961405581518,0.463765086401722,0.4541356440355651,0.18639077575023322,0.08101763785190695,0.043995739480716625,0.5124921853734572,0.48014375935692827,0.18526281979294743,0.07666388357595888,0.0417364248602076,0.30141760321410854,0.1106610024383071,0.04949390114786585,0.03272404152575928
bldg0055990-up06,0.0836225441386767,0.04599494992831199,0.03311279232509726,0.028859807958161645,0.027509800163071387,0.027068012535979277,0.026982247497510013,0.026953881592317083,0.02701215626273231,0.02701489319660282,0.027056792640583284,0.02709717625559706,0.02711705397882471,0.02698365184426877,0.02629705517609302,0.025880780237601157,0.025617887245160977,0.025562907947208856,0.02564751068694199,0.025685312409006584,0.025726469069961105,0.025742025172890332,0.1576120772057428,0.06861269715740673,0.04097354638862046,0.08412845673143496,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.06289874243248626,0.15521846222619104,0.05727888796215848,0.3125373985101873,0.11283897567761147,0.04848169079374483,0.029435508333831458,0.023090432368021763,0.021041293448264425,0.020398841275563094,0.4772092477469641,0.4785543815277891,0.22212351932871255,0.3667977717073606,0.13337649354067133,0.4637742316553809,0.16372936864675544,0.0635873423990814,0.03676944801868392,0.4864624345397219,0.3232491067141118,0.10671880445840928,0.16326045468759037,0.06937644019438192,0.03870738603313737,0.028158992310453705,0.02470724670390442,0.14000355766868458,0.19221515359484628,0.07438542560593382,0.03935587549783997,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.4696001003324483,0.44530447762153985,0.37420823475606907,0.26137908055017467,0.2239983870533788,0.34234272407854094,0.12257717042989992,0.16557752902098347,0.471028956831413,0.25405887214976147,0.4743791890453084,0.4381771921055885,0.4070873888371368,0.23051550148159664,0.1626219551120325,0.08564976630065925,0.1576611140491488,0.06674786126559269,0.03704813089840012
bldg0057782-up06,0.024128586678301134,0.024125840836776217,0.024126507082257533,0.024128442135859775,0.024125320889975124,0.024122832329165997,0.024123006830360352,0.024120984091620844,0.024130915225855323,0.024124712292454192,0.024122314721524048,0.024123374860441624,0.024102950912531923,0.024102322064057796,0.02409946286343819,0.15214407323300808,0.06549895908002279,0.03865687280343534,0.029384597930799658,0.02628201011971702,0.025243903883046512,0.024853151459357466,0.024683348247646817,0.02457944101397585,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.1362343925633514,0.059172736433946806,0.03523776647836095,0.02697094449898469,0.024237168508165853,0.023330967398571465,0.023011717627600188,0.022881300964269314,0.02280996960134783,0.022758850336431408,0.02271536404490029,0.04077894075400741,0.03757891877105814,0.03684901878803301,0.027281359788367675,0.02425791301028395,0.02341781969102731,0.17228897092813475,0.07118756693737709,0.03900618553611103,0.028749119963784688,0.025409586267476404,0.02427779618224645,0.02389480580368983,0.023731617236189037,0.023664696632643124,0.023622086605360988,0.02358648946150177,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.1964566839000328,0.07839349597183189,0.04198338923935374,0.029124795160011156,0.02489758198559613,0.023525082624014197,0.023087161427935803,0.0714830938665913,0.12645598176561543,0.05302761743621361,0.031438771686539066,0.02561440413767473
bldg0058967-up06,0.030701984929457353,0.02441099175102257,0.022408941811179334,0.021758058608186644,0.021555398396211338,0.1429218400650372,0.06009216388810273,0.03340172944342912,0.02544839814432011,0.02285182064098888,0.022020650253331393,0.021770524640305593,0.02167827116464544,0.02167000008616743,0.021677385949500604,0.2489290947883327,0.09390084386896504,0.5051513833780027,0.33986034150532946,0.11104210751971517,0.05122693065216505,0.03130940483494337,0.024792307978988973,0.02268366618146898,0.022027109771728157,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.10947405196396308,0.17678005345352574,0.06695213120984096,0.033235342853920546,0.02247959088369548,0.018988139349380623,0.017874107535279193,0.017529981909648953,0.017432979958182392,0.017419742004969634,0.017434433619414123,0.01745708374992435,0.3997658040440017,0.1463871586376449,0.06829603075383502,0.0364950665518763,0.025889236161515707,0.02244405131093589,0.02135548716245029,0.021053959570782002,0.02099768856702539,0.13704518223979154,0.058858145301388005,0.03433627535543305,0.024866112347189353,0.022282323027795446,0.021653153891983044,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.05728050628901644,0.35425602728837313,0.08945751289682372,0.038603381586541856,0.023402288216843505,0.018504064584827985,0.01694009219534124,0.016454230192941795,0.016248093310862473,0.016286813170883284,0.016688037108758307,0.016910460891133766,0.01696187784630896,0.0169704102523883,0.3897430771718603,0.1432231753145388,0.06631208426818976
